employee_id,appreciated_id,value_evaluation,type_evaluation,accordance
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,2,Начинающий,
55,55,2,Начинающий,
55,55,3,Базовый,
55,55,4,Уверенный,
55,55,2,Начинающий,
55,55,3,Базовый,
55,55,3,Базовый,
55,55,3,Базовый,
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,3,Базовый,True
55,55,3,Базовый,True
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,1,Не владеет,
55,55,2,Начинающий,
55,55,2,Начинающий,
55,55,3,Базовый,
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,5,Экспертный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,3,Базовый,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,4,Уверенный,True
55,55,1,Не владеет,
55,55,2,Начинающий,
55,55,3,Базовый,
55,55,4,Уверенный,
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,2,Начинающий,True
55,55,3,Базовый,True
55,55,2,Начинающий,
55,55,2,Начинающий,
55,55,2,Начинающий,
55,55,2,Начинающий,
55,55,3,Базовый,
55,55,3,Базовый,
55,55,4,Уверенный,
55,55,5,Экспертный,
56,55,3,Базовый,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,1,Не владеет,False
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,1,Не владеет,False
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,1,Не владеет,False
56,56,2,Начинающий,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,3,Базовый,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,1,Не владеет,
56,56,1,Не владеет,
56,56,1,Не владеет,
56,56,2,Начинающий,
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,5,Экспертный,
56,56,5,Экспертный,
56,56,5,Экспертный,
56,56,5,Экспертный,
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,5,Экспертный,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,4,Уверенный,True
56,56,5,Экспертный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,True
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,2,Начинающий,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,True
56,56,3,Базовый,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,4,Уверенный,
56,56,5,Экспертный,
56,56,5,Экспертный,
57,56,5,Экспертный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,2,Начинающий,True
57,57,4,Уверенный,True
57,57,4,Уверенный,True
57,57,4,Уверенный,True
57,57,2,Начинающий,True
57,57,3,Базовый,
57,57,5,Экспертный,True
57,57,3,Базовый,True
57,57,4,Уверенный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,3,Базовый,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
57,57,5,Экспертный,True
57,57,5,Экспертный,True
57,57,4,Уверенный,True
58,57,2,Начинающий,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,2,Начинающий,False
58,58,2,Начинающий,False
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,1,Не владеет,False
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,1,Не владеет,False
58,58,2,Начинающий,False
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,2,Начинающий,False
58,58,3,Базовый,False
58,58,3,Базовый,False
58,58,4,Уверенный,True
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,4,Уверенный,True
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,
58,58,4,Уверенный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,True
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,4,Уверенный,
58,58,5,Экспертный,
58,58,5,Экспертный,
58,58,5,Экспертный,
59,58,3,Базовый,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,2,Начинающий,True
59,59,2,Начинающий,True
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,1,Не владеет,False
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,1,Не владеет,False
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,2,Начинающий,True
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,2,Начинающий,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,
59,59,5,Экспертный,
59,59,5,Экспертный,
59,59,5,Экспертный,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,2,Начинающий,
59,59,2,Начинающий,
59,59,2,Начинающий,
59,59,3,Базовый,
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,3,Базовый,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,4,Уверенный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,2,Начинающий,
59,59,3,Базовый,
59,59,4,Уверенный,
59,59,4,Уверенный,
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,5,Экспертный,True
59,59,2,Начинающий,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,3,Базовый,
59,59,4,Уверенный,
59,59,4,Уверенный,
59,59,4,Уверенный,
60,59,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,1,Не владеет,False
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,3,Базовый,
60,60,3,Базовый,
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,
60,60,2,Начинающий,
60,60,2,Начинающий,
60,60,3,Базовый,
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,1,Не владеет,
60,60,1,Не владеет,
60,60,2,Начинающий,
60,60,2,Начинающий,
60,60,2,Начинающий,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,3,Базовый,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,4,Уверенный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
60,60,5,Экспертный,True
61,60,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,1,Не владеет,False
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,1,Не владеет,False
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,4,Уверенный,
61,61,4,Уверенный,
61,61,4,Уверенный,
61,61,4,Уверенный,
61,61,5,Экспертный,
61,61,5,Экспертный,
61,61,5,Экспертный,
61,61,5,Экспертный,
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,1,Не владеет,False
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,2,Начинающий,
61,61,3,Базовый,
61,61,4,Уверенный,
61,61,4,Уверенный,
61,61,2,Начинающий,True
61,61,2,Начинающий,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,3,Базовый,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,4,Уверенный,True
61,61,2,Начинающий,
61,61,2,Начинающий,
61,61,3,Базовый,
61,61,4,Уверенный,
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,5,Экспертный,True
61,61,4,Уверенный,
61,61,4,Уверенный,
61,61,5,Экспертный,
61,61,5,Экспертный,
61,61,3,Базовый,
61,61,3,Базовый,
61,61,3,Базовый,
61,61,4,Уверенный,
62,61,2,Начинающий,False
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,4,Уверенный,False
62,62,3,Базовый,False
62,62,5,Экспертный,True
62,62,3,Базовый,False
62,62,3,Базовый,False
62,62,5,Экспертный,False
62,62,5,Экспертный,True
62,62,3,Базовый,False
62,62,4,Уверенный,True
62,62,4,Уверенный,False
62,62,3,Базовый,False
62,62,4,Уверенный,False
62,62,5,Экспертный,False
62,62,5,Экспертный,False
62,62,4,Уверенный,False
62,62,4,Уверенный,True
62,62,3,Базовый,False
62,62,5,Экспертный,True
62,62,4,Уверенный,False
62,62,5,Экспертный,True
62,62,3,Базовый,False
62,62,5,Экспертный,True
62,62,5,Экспертный,True
63,62,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,2,Начинающий,True
63,63,2,Начинающий,True
63,63,2,Начинающий,True
63,63,3,Базовый,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,4,Уверенный,
63,63,4,Уверенный,
63,63,4,Уверенный,True
63,63,4,Уверенный,True
63,63,5,Экспертный,True
63,63,5,Экспертный,True
63,63,3,Базовый,True
63,63,4,Уверенный,True
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,3,Базовый,True
63,63,3,Базовый,True
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
63,63,5,Экспертный,
64,63,4,Уверенный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,5,Экспертный,True
64,64,3,Базовый,False
64,64,4,Уверенный,True
